 ,molecule_chembl_id,IC50,units,smiles,pIC50
1181,CHEMBL3436355,12.5,nM,CN1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1.Cc1ccc(S(=O)(=O)O)cc1,7.903089987
1182,CHEMBL555921,12.6,nM,COc1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12.Cl,7.899629455
1183,CHEMBL605976,12.8,nM,COc1cc2ncnc(N[C@H](C)c3ccccc3)c2cc1OCCCCCCC(=O)NO,7.89279003
1184,CHEMBL2437471,13,nM,C=CC(=O)Nc1cccc(-n2c(=O)c(C)nc3cnc(Nc4ccc(OC)cc4)nc32)c1,7.886056648
1185,CHEMBL3759815,13,nM,C[C@@H](Nc1ncnc2sc(-c3ccc(CO)cc3F)cc12)c1ccccc1,7.886056648
1186,CHEMBL4094086,13,nM,C=CC(=O)Nc1cc(Nc2nc(OC)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,7.886056648
1187,CHEMBL3676361,13,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(C)=O,7.886056648
1188,CHEMBL3759963,13,nM,COc1cccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c1OC,7.886056648
1189,CHEMBL470218,13,nM,CN(C)CCc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,7.886056648
1190,CHEMBL3786098,13,nM,C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@@H](OC)C1,7.886056648
1191,CHEMBL402339,13,nM,COc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc1cccc(F)c1,7.886056648
1192,CHEMBL404405,13,nM,OC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,7.886056648
1193,CHEMBL4100759,13,nM,C=CC(=O)NCc1cccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)c1,7.886056648
1194,CHEMBL3671482,13,nM,C=CC(=O)Nc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCN(C(C)=O)CC1,7.886056648
1195,CHEMBL257816,13,nM,CO/N=C/c1c(N)ncnc1Nc1ccc2c(ccn2Cc2cccc(F)c2)c1,7.886056648
1196,CHEMBL1683970,13,nM,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#CCCN1CCOCC1,7.886056648
1197,CHEMBL3967219,13,nM,C[C@@H](Nc1ncnc2oc(-c3ccc(F)cc3)cc12)c1ccccc1,7.886056648
1198,CHEMBL2437224,13,nM,C[S+]([O-])CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1,7.886056648
1199,CHEMBL3676354,13,nM,C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OCCNCC(C)=O,7.886056648
1200,CHEMBL66570,13,nM,CCN1CCN(C(=O)c2cc(C)c(/C=C3\C(=O)Nc4ncnc(Nc5ccc(F)c(Cl)c5)c43)[nH]2)CC1,7.886056648
1201,CHEMBL571040,13,nM,C=CC(=O)N1CCC[C@H]1C(=O)Nc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCCOC,7.886056648
1202,CHEMBL399953,13,nM,COc1cc2ncnc(C#CC(C)(C)Cc3ccccc3)c2cc1OC,7.886056648
1203,CHEMBL3786962,13,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3cnn(C)c3)nc3[nH]ccc23)c1,7.886056648
1204,CHEMBL3671566,13,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)N1CCN(C)CC1,7.886056648
1205,CHEMBL51707,13,nM,Fc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.886056648
1206,CHEMBL3806110,13.1,nM,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c2c1OCCO2,7.882728704
1207,CHEMBL4288080,13.4,nM,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(OCCN3CCOCC3)cc2)ncc1Cl,7.872895202
1208,CHEMBL3344220,13.5,nM,CS(=O)(=O)C[C@H](N)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.869666232
1209,CHEMBL2425735,13.5,nM,O=C(CCCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.869666232
1210,CHEMBL2334003,13.6,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCNCCN,7.866461092
1211,CHEMBL4097141,13.6,nM,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N1CC(N(C)C)C1,7.866461092
1212,CHEMBL3671517,14,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)COC,7.853871964
1213,CHEMBL3671573,14,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CCN1CCCCC1,7.853871964
1214,CHEMBL93783,14,nM,CN(C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)CCO,7.853871964
1215,CHEMBL3943438,14,nM,COC[C@@H](Nc1ncnc2oc(-c3ccc(OC)cc3)cc12)c1ccccc1,7.853871964
1216,CHEMBL513362,14,nM,Cc1cccc(Nc2ncnc3nc(Nc4ccc(S(N)(=O)=O)cc4)sc23)c1,7.853871964
1217,CHEMBL125568,14,nM,OCC(CO)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.853871964
1218,CHEMBL136491,14,nM,CN(C)/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,7.853871964
1219,CHEMBL3979264,14,nM,COc1cc2c(Nc3ccc(NC(=O)Nc4ccccc4)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,7.853871964
1220,CHEMBL3758768,14,nM,COc1cc(CO)ccc1-c1cc2c(Nc3ccccc3)ncnc2s1,7.853871964
1221,CHEMBL250318,14,nM,COc1cc2ncnc(C#CCCc3ccccc3)c2cc1OC,7.853871964
1222,CHEMBL3671485,14,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C(=O)NC(C)(C)C)CC1,7.853871964
1223,CHEMBL3676382,14,nM,C=CC(=O)Nc1cc2c(Nc3cc(OC)c(Cl)cc3OC)ncnc2cc1OCCNC(=O)CN(C)C,7.853871964
1224,CHEMBL272935,14,nM,CN1CCN(CCCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,7.853871964
1225,CHEMBL497804,14,nM,O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,7.853871964
1226,CHEMBL138940,14,nM,O=C(/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)NCCCN1CCOCC1,7.853871964
1227,CHEMBL3676339,14,nM,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(F)c3F)ncnc2cc1OCCNC(C)=O,7.853871964
1228,CHEMBL4129607,14,nM,C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(N5CCC(N6CCN(C)CC6)CC5)cc4OC)nc32)c1,7.853871964
1229,CHEMBL3608430,14,nM,C=CC(=O)N1C[C@@H]2CN(c3nc(Nc4ccc(N5CCN(C)CC5)cc4)c4ncn(C(C)C)c4n3)C[C@@H]2C1,7.853871964
1230,CHEMBL3676362,14,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNCC(C)=O,7.853871964
1231,CHEMBL342828,14,nM,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCn1ccnc1,7.853871964
1232,CHEMBL1914674,14,nM,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(C#N)cc3)cc12)c1ccc(F)cc1,7.853871964
1233,CHEMBL402293,14,nM,CC(C)O/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,7.853871964
1234,CHEMBL255237,14,nM,COCCO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,7.853871964
1235,CHEMBL3930506,14,nM,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,7.853871964
1236,CHEMBL249919,14.1,nM,OCC#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,7.850780887
1237,CHEMBL2425736,14.1,nM,Brc1cccc(Nc2ncnc3ccc(NCCCN4CCCCC4)cc23)c1,7.850780887
1238,CHEMBL4129287,14.2,nM,C=CC(=O)N[C@H]1CCCN(c2nc(Nc3ccccc3)nc3cnc(Nc4ccc(N5CCN(C)CC5)cn4)cc23)C1,7.847711656
1239,CHEMBL4059772,14.2,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(/C=C/c4cc(Cl)cc(Cl)c4)cc3)ncc2F)c1,7.847711656
1240,CHEMBL3764603,14.5,nM,COCCOc1cc2ncnc(Nc3cccc(NC(=O)C45CC6CC(CC(C6)C4)C5)c3)c2cc1OCCOC,7.838631998
1241,CHEMBL4080934,14.5,nM,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N1CC(CCN(C)C)C1,7.838631998
1242,CHEMBL3357635,14.5,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN1CCCCC1,7.838631998
1243,CHEMBL3040543,14.61,nM,O=S(=O)(CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)CC(F)(F)F,7.835349784
1244,CHEMBL3344211,14.7,nM,CCNC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.832682665
1245,CHEMBL4293126,14.7,nM,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OCC)cc1N(C)CCN(C)C,7.832682665
1246,CHEMBL597949,14.8,nM,C#CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,7.829738285
1247,CHEMBL3752008,14.83,nM,O=C(Nc1ccncc1)Nc1cc(-c2cncnc2)cc(C(F)(F)F)c1,7.828858849
1248,CHEMBL3938494,15,nM,COc1cc2c(Nc3ccc(NC(=O)Nc4ccccc4C)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,7.823908741
1249,CHEMBL206029,15,nM,CS(=O)(=O)CCNC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,7.823908741
1250,CHEMBL2425086,15,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCC2(COC2)C1,7.823908741
1251,CHEMBL3671478,15,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C(N)=O)CC1,7.823908741
1252,CHEMBL3676353,15,nM,C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OCCNC(C)=O,7.823908741
1253,CHEMBL1630116,15,nM,Nc1ccccc1NC(=O)CCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,7.823908741
1254,CHEMBL202425,15,nM,CCN(CC)CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,7.823908741
1255,CHEMBL4206501,15,nM,C=CC(=O)Nc1cc(Nc2ccnc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,7.823908741
1256,CHEMBL470012,15,nM,Fc1ccc(Nc2ncnc3nc(Nc4ccc(CCN5CCOCC5)cc4)sc23)cc1Cl,7.823908741
1257,CHEMBL93051,15,nM,Brc1cccc(Nc2ncnc3cc4c(cc23)OCO4)c1,7.823908741
1258,CHEMBL202424,15,nM,CCCCC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,7.823908741
1259,CHEMBL250523,15,nM,COc1cc2ncnc(C#CCOc3ccccc3)c2cc1OC,7.823908741
1260,CHEMBL2148044,15,nM,CS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,7.823908741
1261,CHEMBL3950966,15,nM,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C(C)C)C(C)C,7.823908741
1262,CHEMBL65038,15,nM,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1[N+](=O)[O-],7.823908741
1263,CHEMBL514938,15,nM,Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5ccco5)cc34)cc2Cl)c1,7.823908741
1264,CHEMBL250925,15,nM,CCOc1cc2ncnc(/C=C/c3ccccc3)c2cc1OCC,7.823908741
1265,CHEMBL3808884,15,nM,COC(=O)c1cc2cc(NCc3cc(NC(=O)c4cc(-n5cnc(C)c5)cc(C(F)(F)F)c4)ccc3C)cnc2[nH]1,7.823908741
1266,CHEMBL4080424,15,nM,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cccnc4)ccc23)c(OC)cc1N(C)CCN(C)C,7.823908741
1267,CHEMBL593911,15,nM,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(OC)c3)c2cc1OCCCN1CCN(C)CC1,7.823908741
1268,CHEMBL599398,15,nM,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCC(=O)NO)cc23)c1,7.823908741
1269,CHEMBL3678959,15,nM,CC(C)n1c(NC2CCCCC2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,7.823908741
1270,CHEMBL3633141,15,nM,C=CC(=O)Nc1cc(Nc2cncc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,7.823908741
1271,CHEMBL1947124,15,nM,CC1(C)CC(C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)CC(C)(C)N1[O],7.823908741
1272,CHEMBL3355886,15.1,nM,COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCCCCn1ccnc1[N+](=O)[O-],7.821023053
1273,CHEMBL3087198,15.2,nM,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,7.818156412
1274,CHEMBL4280174,15.3,nM,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(CN3CCOCC3)cc2)ncc1Cl,7.815308569
1275,CHEMBL596755,15.4,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1S(=O)(=O)CCCCCCC(=O)NO,7.812479279
1276,CHEMBL4066951,15.4,nM,Nc1cccc(-c2cc3c(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)ccnc3[nH]2)c1,7.812479279
1277,CHEMBL4250191,15.5,nM,COc1ccc(N(C)c2ncnc3occ(C)c23)cc1,7.809668302
1278,CHEMBL3040597,15.54,nM,CS(=O)(=O)NCCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.808548986
1279,CHEMBL4089347,15.69,nM,C#Cc1cccc(Nc2ncnc3ccc(-c4ccc(CO)o4)cc23)c1,7.804377056
1280,CHEMBL4093954,15.7,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(/C=C/c4cc(OC)cc(OC)c4)cc3)ncc2Cl)c1,7.804100348
1281,CHEMBL4098507,15.7,nM,CCC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3Cl)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,7.804100348
1282,CHEMBL4076434,15.8,nM,S=C(Nc1ccccc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.801342913
1283,CHEMBL4102455,15.8,nM,S=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)Nc1ccccc1Cl,7.801342913
1284,CHEMBL257815,16,nM,CO/N=C/c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,7.795880017
1285,CHEMBL498133,16,nM,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCOCC1,7.795880017
1286,CHEMBL498134,16,nM,CN1CCN(/N=C/c2c(N)ncnc2Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)CC1,7.795880017
1287,CHEMBL1203940,16,nM,CCOc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OCC.Cl,7.795880017
1288,CHEMBL593274,16,nM,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,7.795880017
1289,CHEMBL3970330,16,nM,COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,7.795880017
1290,CHEMBL1092382,16,nM,CCC(=O)Nc1ccc2nccc(Nc3cccc(Br)c3)c2c1,7.795880017
1291,CHEMBL257861,16,nM,OCCOc1n[nH]c2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,7.795880017
1292,CHEMBL257859,16,nM,Clc1cc(Nc2ncnc3[nH]nc(OCCCN4CCOCC4)c23)ccc1OCc1ccccn1,7.795880017
1293,CHEMBL215716,16,nM,[O-][S+]1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6ccccc6)c(F)c5)c4c3)o2)CC1,7.795880017
1294,CHEMBL3786812,16,nM,C#CCCn1cc(Nc2nc(OC[C@H]3CN(C(=O)C=C)C[C@@H]3OC)c3c(Cl)c[nH]c3n2)cn1,7.795880017
1295,CHEMBL126903,16,nM,CN(CC(=O)O)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.795880017
1296,CHEMBL4129902,16,nM,C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(N(C)CCN(C)C)cc4OC)nc32)c1,7.795880017
1297,CHEMBL2425087,16,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CC2(COC2)C1,7.795880017
1298,CHEMBL92086,16,nM,C=C(C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.795880017
1299,CHEMBL3233767,16,nM,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,7.795880017
1300,CHEMBL3671526,16,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)/C=C/CN(C)C,7.795880017
1301,CHEMBL4082884,16,nM,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3C(C)(C)C)ccn2)c1,7.795880017
1302,CHEMBL3114689,16,nM,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCN(C)CC2)CCO4)c1,7.795880017
1303,CHEMBL3676369,16,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CO,7.795880017
1304,CHEMBL3978740,16.2,nM,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(C(F)(F)F)c4)ncnc3cc2OC)CC1,7.790484985
1305,CHEMBL3087193,16.2,nM,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(C5CCN(C)CC5)cc4)nc32)C1,7.790484985
1306,CHEMBL4164396,16.4,nM,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3-c3ccn(C)n3)n2)c(OC)cc1OCCN(C)C,7.785156152
1307,CHEMBL3357645,16.4,nM,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)/C(F)=C/CN1CCCCC1,7.785156152
1308,CHEMBL2032379,16.4,nM,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCOCC5)cc4OC)nc32)c1,7.785156152
1309,CHEMBL3764312,16.5,nM,COCCOc1cc2ncnc(Nc3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc3C)c2cc1OCCOC,7.782516056
1310,CHEMBL3360614,16.6,nM,COc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCCCCCn1ccnc1[N+](=O)[O-],7.779891912
1311,CHEMBL3806170,16.7,nM,C#Cc1cccc(Nc2ncnc3cc(OC4CCOC4)c4c(c23)OCCO4)c1,7.777283529
1312,CHEMBL4092990,16.8,nM,C=CC(=O)Nc1ccc(CN(C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)c2cc(Nc3ccc(N4CCN(C)CC4)cc3)ncn2)cc1,7.774690718
1313,CHEMBL609321,16.9,nM,C=C=CCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1O,7.772113295
1314,CHEMBL265367,17,nM,Cn1ccnc1S(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(C(F)(F)F)c4)c3c2)o1,7.769551079
1315,CHEMBL3948084,17,nM,CCC(=O)Nc1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cc1OC,7.769551079
1316,CHEMBL3941823,17,nM,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1C[C@H](C)N[C@H](C)C1,7.769551079
1317,CHEMBL338049,17,nM,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@@H]4O,7.769551079
1318,CHEMBL255135,17,nM,CNCCOc1n[nH]c2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,7.769551079
1319,CHEMBL205045,17,nM,Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3ccccn3)cc2Cl)c1,7.769551079
1320,CHEMBL3416446,17,nM,COc1ccccc1-c1cc2c(NCc3ccccc3)ncnc2s1,7.769551079
1321,CHEMBL4162882,17,nM,CC/C=C/C(=O)Nc1cc2c(N3CCc4ccccc43)ncnc2cc1OC,7.769551079
1322,CHEMBL4098587,17,nM,CC(C)(C)OC(=O)NCC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,7.769551079
1323,CHEMBL3957025,17,nM,COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(Cl)cc4)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,7.769551079
1324,CHEMBL1914659,17,nM,Br.Cc1ccccc1C(C)Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12,7.769551079
1325,CHEMBL4292351,17,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(CN4CCOCC4)cc3OC)ncc2Cl)c1,7.769551079
1326,CHEMBL1683955,17,nM,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C,7.769551079
1327,CHEMBL4208829,17,nM,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3OC)c3ncn(C(C)(C)C)c3n2)C[C@H]1F,7.769551079
1328,CHEMBL4218431,17,nM,N#Cc1ccc(O)c(-c2nc(NCc3cnccn3)c3ccccc3n2)c1,7.769551079
1329,CHEMBL202421,17,nM,CCCCN(CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)CCCC,7.769551079
1330,CHEMBL4228473,17,nM,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCN(C)CC4)cc3OC)n2)c1,7.769551079
1331,CHEMBL3671561,17,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CNC(=O)O1,7.769551079
1332,CHEMBL1203937,17,nM,CCOc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OCC.Cl,7.769551079
1333,CHEMBL3086105,17.1,nM,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(F)c4)nc32)C1,7.76700389
1334,CHEMBL4088718,17.2,nM,S=C(NCc1ccccc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.764471553
1335,CHEMBL2031301,17.4,nM,CN(C)CCC(=O)N(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.759450752
1336,CHEMBL4060198,17.6,nM,CCC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,7.754487332
1337,CHEMBL3344209,17.6,nM,CS(=O)(=O)CC(N)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.754487332
1338,CHEMBL2437458,17.6,nM,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(Cl)cc4)nc32)c1,7.754487332
1339,CHEMBL592713,17.7,nM,C#CCCCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1OC,7.752026734
1340,CHEMBL4097883,17.7,nM,C=CC(=O)Nc1cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)cc(C(C)(C)C)c1,7.752026734
1341,CHEMBL4072620,17.8,nM,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4c(F)cccc34)n2)c(OC)cc1N(C)CC[N+](C)(C)[O-],7.749579998
1342,CHEMBL3753874,17.8,nM,C=CC(=O)Nc1cccc(-n2c(=O)cc(CCC)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,7.749579998
1343,CHEMBL3233788,18,nM,CSC1CCN(C/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3s2)CC1,7.744727495
1344,CHEMBL403435,18,nM,Cc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc1ccccn1,7.744727495
1345,CHEMBL385479,18,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCCCN1CCOCC1,7.744727495
1346,CHEMBL3676344,18,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(F)c3F)ncnc2cc1OCCNC(=O)CN(C)C,7.744727495
1347,CHEMBL3671581,18,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCNC(C)=O,7.744727495
1348,CHEMBL207009,18,nM,O=C(NCCCl)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.744727495
1349,CHEMBL1683965,18,nM,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C(\F)C(=O)NCCN1CCOCC1,7.744727495
1350,CHEMBL214487,18,nM,CC(C)S(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.744727495
